,count,hate_speech,offensive_language,neither,class,tweet,clean_tweets
22039,3,0,3,0,offensive_language,This fucking little bitch landed on me in the car and really thought I wouldn't kill him.. http://t.co/nOuHxhLsHA,this fucking little bitch land car really think would not kill
22040,3,0,0,3,neither,This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here &#; http://t.co/GIOniGV http://t.co/HlKDTSgKwU,this fuzzy wuzzy kitten want know raven like write desk find
22041,3,0,3,0,offensive_language,This game on some shit!! Haha playing that hoe high had me and my nigggs trippen haha,this game shit haha playing hoe high nigggs trippen haha
22042,3,0,3,0,offensive_language,This game pissing me off including that bitch,this game piss include bitch
22043,3,0,3,0,offensive_language,This girl asked me why i call girl bitches? Why not? They go out with panties on basically and brag about how good they are sucking dick,this girl ask call girl bitch why they go panty basically brag good sucking dick
22044,3,2,1,0,hate_speech,This girl is retarded,this girl retard
22045,3,1,2,0,offensive_language,This girl is the nastiest skank bitch I've ever met. DO NOT TRUST HER. She is a fugly slut http://t.co/sUUIFUNS,this girl nasty skank bitch i have ever meet do not trust her she fugly slut
22046,3,0,3,0,offensive_language,"This girl legit looks like a pig, Kiss imik you bitch",this girl legit look like pig kiss imik bitch
22047,3,0,3,0,offensive_language,This guy is % retarded.,this guy retard
22048,3,0,1,2,neither,"This guy is nits&#;@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&#;",this guy nits learn new thing every day one still talkin bout jim crow there go republican hypocrisy
22049,3,0,3,0,offensive_language,This hairstylist in the mall gone ask nesha wats under that beenie this bitch said her momma lmfaoooo,this hairstylist mall go ask nesha wats beenie bitch say momma lmfaoooo
22050,3,0,3,0,offensive_language,This hangover a bitch. &#;,this hangover bitch
22051,3,0,3,0,offensive_language,This headache is a bitch &#;&#;,this headache bitch
22052,3,1,2,0,offensive_language,This hoe car smell like nigga let off a sweet potato bomb in her shit!,this hoe car smell like nigga let sweet potato bomb shit
22053,6,1,5,0,offensive_language,This hoe got  seconds to get the hell up outta my face before i set that weave on fire..,this hoe get second get hell outta face set weave fire
22054,3,0,3,0,offensive_language,This hoe got a gf but complain about life like is she hitting you right ?,this hoe get gf complain life like hit right
22055,3,0,3,0,offensive_language,This hoe in here months pregnant man take yo ass home,this hoe month pregnant man take yo as home
22056,3,0,3,0,offensive_language,This hoe loud...,this hoe loud
22057,3,0,2,1,offensive_language,This hoe reathie be tripping &#;&#;&#;&#;,this hoe reathie trip
22058,3,0,3,0,offensive_language,"This hoe straight up disappeared on me, like where did you go ?",this hoe straight disappear like go
22059,3,0,2,1,offensive_language,This hoe taken by the world smh,this hoe take world smh
22060,3,0,3,0,offensive_language,This hot ass black girl from twitter goes to WOHS lol. That's cray. I thought she was some alias ass bitch from miles away,this hot as black girl twitter go wohs lol that be cray thought alias as bitch mile away
22061,3,0,0,3,neither,This hot chocolate and Famous Amos too bomb right now,this hot chocolate famous amos bomb right
22062,3,0,3,0,offensive_language,This how most of yall side hoes gone look on valentines day!! Lol http://t.co/SJmjiysthI,this you all side hoe go look valentine day lol
22063,3,0,3,0,offensive_language,This ignorant bitch on msnbc said police have no training on their weapons. SMH,this ignorant bitch msnbc say police train weapon smh
22064,3,1,2,0,offensive_language,This is EXACTLY why I don't tell this bitch SHIT !,this exactly do not tell bitch shit
22065,6,0,6,0,offensive_language,"This is Marco's lotion, and he got mad that I told him that he smells like a bitch http://t.co/ecnFnWSI",this marcos lotion get mad tell smell like bitch
22066,3,0,1,2,neither,This is a long yellow for a bunch of track sweeping. Not a ton have taken opportunities to pit. #IndyCar #GoProGrandPrix,this long yellow bunch track sweep not ton take opportunity pit indycar goprograndprix
22067,3,0,0,3,neither,"This is a sexy tweet.  @Yankees: With a - lead, #Yankees turn to Matt Thornton to finish off the Red Sox in the th.",this sexy tweet with lead yankee turn matt thornton finish red sox th
22068,3,0,0,3,neither,This is better than flappy bird.&#;&#; #FallOutBird http://t.co/CHVzWTvltG,this good flappy bird falloutbird
22069,3,1,2,0,offensive_language,"This is exactly why bitches end up dead  @CASHKILLEM: Told him to stop fucking with me , I hope it rain bitch. http://t.co/fuxRzeVTp",this exactly bitch end dead tell stop fucking hope rain bitch
22070,3,0,3,0,offensive_language,This is fucked up lmao #whore #bitch which one are you? #cheaters better go to maaco #dead http://t.co/nQZkPjhj,this fuck lmao whore bitch one cheater well go maaco dead
22071,3,0,3,0,offensive_language,This is fucking retarded,this fucking retard
22072,3,0,2,1,offensive_language,"This is fucking trash.  @DearLeader: Drake is Jewish too  @QUEcified: So Young Money is the rd Reich now?

https://t.co/DONsGdPTVr",this fucking trash drake jewish so young money rd reich
22073,3,0,3,0,offensive_language,This is great  @AmPowerBlog loser &amp; coward @MikePrysner grabbed my iPhone and threw it in the street. He's a pussy. http://t.co/CVUbLNgXKj,this great loser amp coward grab iphone threw street he pussy
22074,3,0,3,0,offensive_language,This is how im asking my bitch to prom or for her to marry me &#; guareenteed yes http://t.co/HZzRqJHaq,this i be ask bitch prom marry guareenteed yes
22075,3,0,2,1,offensive_language,This is how you know LHS is ghetto. http://t.co/eAGkXDGH,this know lh ghetto
22076,3,0,3,0,offensive_language,"This is my ""sup bitches"" face http://t.co/mqPqzLgCKf",this sup bitch face
22077,3,0,3,0,offensive_language,This is no excuse to call me bitch? You got caught. Stop.,this excuse call bitch you get catch stop
22078,3,0,0,3,neither,This is really for @BrianStann  @JimDaves: @WesDurham Exploding giant yellow ducks. You&#;ll appreciate this: http://t.co/SpOhTpluV,this really explode giant yellow duck you will appreciate
22079,3,0,0,3,neither,This is so much fun! &#;&#; #UBB #ndiana #hoosiers #hoosierdaddy,this much fun ubb ndiana hoosier hoosierdaddy
22080,3,0,0,3,neither,This is true...  @Mr_QuenchYaGirl: Charlie Clips the coldest battle rapper doing it. No debating!!!,this true charlie clip coldest battle rapper no debating
22081,3,0,3,0,offensive_language,This is why @chrisbrown is a dumb ass hoe http://t.co/VeyjlYXHzt,this dumb as hoe
22082,3,0,0,3,neither,This is why my mother isn't allowed to make brownies http://t.co/hcFTwcBV,this mother be not allow make brownie
22083,3,0,3,0,offensive_language,This is why no one likes you. Because you're a bitch. And a slut.,this one like because you be bitch and slut
22084,3,0,0,3,neither,This is why nothing gets done. Morons like Coburn trying  ad a gun amendment  a public works bill. Push back on the #teabagger #morningjoe,this nothing get do moron like coburn try ad gun amendment public work bill push back teabagger morningjoe
22085,3,0,3,0,offensive_language,This is why people are lucky they only deal with customers over the phone. There'd be a lot of choked out bitches if this was done in person,this people lucky deal customer phone there would lot choked bitch do person
22086,3,0,3,0,offensive_language,This just in: don't trust these hoes http://t.co/chyDjrGxy,this do not trust hoe
22087,3,0,3,0,offensive_language,This kid @bobbyhorai straight watched a bitch eat her own bloody tampon #fucksamattawithyou,this kid straight watch bitch eat bloody tampon fucksamattawithyou
22088,3,2,1,0,hate_speech,This kid looks like a retard when he tries hiding his phone... so obvious,this kid look like retard try hide phone obvious
22089,3,0,2,1,offensive_language,This knicks game is so retarded right now smh,this knicks game retard right smh
22090,3,0,3,0,offensive_language,This lame azz napk nigga always talking bout he be the reason there always yellow tape upk in the turf&#; http://t.co/lDIHAAa,this lame azz napk nigga always talk bout reason always yellow tape upk turf
22091,3,0,3,0,offensive_language,This lil Thot bitch really tried to run game on me,this lil thot bitch really tried run game
22092,3,0,3,0,offensive_language,This lit bitch jayonna in the class im an aide in is SOOO FUNNY,this lit bitch jayonna class i be aide sooo funny
22093,3,1,2,0,offensive_language,This little bastard comes unto spinelli's all the time just to do his little wigger rap thinh and try to say it AT me like I'm gonna die &#;,this little bastard come unto spinellis time little wigger rap thinh try say at like i be go to die
22094,3,0,3,0,offensive_language,This ma niggah @trigga_tre &#;,this niggah
22095,3,0,3,0,offensive_language,This man Wimp gotta be drunk he know damn well he dont fw no hoes!! &#;&#;,this man wimp get to drink know damn well do not fw hoe
22096,3,0,0,3,neither,"This mint brownies recipe is made with almond flour, coconut palm sugar, coconut oil, and coconut mi http://t.co/XZZfDoLZDn",this mint brownies recipe make almond flour coconut palm sugar coconut oil coconut mi
22097,3,0,0,3,neither,This morning is brought to you by Emergen-C. I really need to nip this cold/flu business in the bud. #NoGermsWanted,this morning bring emergenc really need nip coldflu business bud nogermswanted
22098,3,0,0,3,neither,This music is trash,this music trash
22099,3,0,3,0,offensive_language,This my bitch please face http://t.co/OkWLrZTp,this bitch please face
22100,3,0,0,3,neither,This my dog telling me he is done playing frisbee for now.. lazy mutt http://t.co/lAocjczsH,this dog tell do play frisbee lazy mutt
22101,3,0,0,3,neither,This new avi trash or nah,this new avi trash nah
22102,3,0,3,0,offensive_language,This new shit i'm workin on... yea nigguh!,this new shit i be workin yea nigguh
22103,3,0,3,0,offensive_language,"This nicca just typed to me...""You are very busy two!"" &#;&#; so, I'm busy twice? Lmao",this nicca type meyou busy two i be busy twice lmao
22104,3,0,3,0,offensive_language,This nig johnel keep falling asleep.... That's usually me lol,this nig johnel keep fall asleep that be usually lol
22105,3,1,2,0,offensive_language,This nigga @sbabylife gotta weird gay shoe fetish...&amp; I'm sick of y'all letting this island nigger slide! http://t.co/EcQkKBo,this nigga get to weird gay shoe fetishamp i be sick you all let island nigger slide
22106,3,1,2,0,offensive_language,This nigga Magic Johnson got a Grade A faggot for a son &#;&#;.. He had to have done some terrible shit growin up lol..,this nigga magic johnson get grade faggot son he do terrible shit growin lol
22107,3,0,3,0,offensive_language,"This nigga been all in public with his new young bitch, rubbin it in her face but when she reacts it WW? She probably ain't even seen Drake",this nigga public new young bitch rubbin face react ww she probably be not even see drake
22108,3,2,1,0,hate_speech,This nigga jerry room smell like bad pussy!&#;,this nigga jerry room smell like bad pussy
22109,4,0,4,0,offensive_language,This nigga next to me trippin balls and all he wants to do is draw naked bitches and complain about how I'm making the room shake,this nigga next trippin ball want draw naked bitch complain i be make room shake
22110,3,1,2,0,offensive_language,This nigga on the train treating his bitch over the phone lmao,this nigga train treat bitch phone lmao
22111,3,2,1,0,hate_speech,This nigga over here telling me he dont fuck with this bitch . When he do &#;&#;&#;. Or maybe she lying lol,this nigga tell do not fuck bitch when or maybe lie lol
22112,3,0,3,0,offensive_language,"This nigga said you aint going through SHIT you just need sum Dicc&#;&#;&#; Good try hoe, its been a while but its really sum shit going down.",this nigga say be not go shit need sum dicc good try hoe really sum shit go
22113,6,0,6,0,offensive_language,This nigga showed me that sad ass dog my girl pit would look at that hoe and say nigga gone,this nigga show sad as dog girl pit would look hoe say nigga go
22114,3,0,3,0,offensive_language,This nigga solving rubik cubes doing magic tricks &amp; he still ain't getting no pussy &#;&#;&#;,this nigga solve rubik cube magic trick amp still be not get pussy
22115,6,1,5,0,offensive_language,This nigga think he gone play me shoot dice let yo hoe fade me,this nigga think go play shoot dice let yo hoe fade
22116,3,1,2,0,offensive_language,This nigga to my left ugly then a bitch,this nigga leave ugly bitch
22117,3,0,3,0,offensive_language,This niggah @wherzdaBUDD is a fool,this niggah fool
22118,3,1,2,0,offensive_language,This niggah aaron had me weak last night!,this niggah aaron weak last night
22119,3,1,2,0,offensive_language,This niggah better remember to bring his sperrys,this niggah good remember bring sperry
22120,3,2,1,0,hate_speech,This niggah know wassup,this niggah know wassup
22121,3,0,3,0,offensive_language,"This niggah said ""Oh kiss me through the phone looking ass"" haha",this niggah say oh kiss phone look as haha
22122,3,0,2,1,offensive_language,This niggah seems really clingy... Mhmm idk about that ! &#;&#;&#;,this niggah seem really clingy mhmm i do not know
22123,3,0,3,0,offensive_language,This niggga said I be branding bitches &#;&#;&#;&#;&#;&#;,this niggga say branding bitch
22124,3,2,0,1,hate_speech,This nigglet &#;&#;,this nigglet
22125,3,0,2,1,offensive_language,This nigguh got somebody contact as Ebola lol,this nigguh get somebody contact ebola lol
22126,3,1,2,0,offensive_language,This nigguh really tried to fight me on the bus over a grape kool aid jammer &#;&#;&#;,this nigguh really tried fight bus grape kool aid jammer
22127,3,0,0,3,neither,This no beef thing is for the birds!!!,this beef thing bird
22128,3,0,3,0,offensive_language,This office is used to pound some&#;pussy http://t.co/xjlLffA,this office use pound somepussy
22129,3,1,2,0,offensive_language,This old bitch with floppy tits riding on the elevator with me is nerping so bad,this old bitch floppy tit rid elevator nerping bad
22130,9,0,9,0,offensive_language,This one for dem hipster bitches that shop at value village,this one dem hipster bitch shop value village
22131,3,0,0,3,neither,"This one night I was tripping off brownies I put my running shoes on and I was still in pjs, it was am ! http://t.co/UwmBpCOMNE",this one night trip brownie put run shoe still pjs
22132,3,0,0,3,neither,"This picture on Weibo made China's censors add ""big yellow duck"" to its list of banned terms &#; http://t.co/NSkrJR http://t.co/jaAKxwIfe",this picture weibo make chinas censor add big yellow duck list ban term
22133,3,0,2,1,offensive_language,This pussy dryer than yours...  @LoyalLamb: Drier vs. Dryer :(,this pussy dryer drier v dryer
22134,3,2,1,0,hate_speech,This rain got yall women talking out your ass.. A nigga should spend % of his income on a bitch &#;&#; bruh get these hoes the fuck outta here,this rain get you all woman talk as nigga spend income bitch bruh get hoe fuck outta
22135,3,0,3,0,offensive_language,"This random rap song the person next to me is listening to makes me wanna make a lotta money and fuck a lotta hoes.
I feel it.",this random rap song person next listening make want to make lotta money fuck lotta hoe feel
22136,3,0,1,2,neither,This re-colored pictured of Abraham Lincoln is one of the coolest things I&#;ve seen in a while&#; http://t.co/SHosDURYP,this recolored pictured abraham lincoln one coolest thing i have see
22137,3,0,1,2,neither,This reminds me of another quality video lol. He ain't fittin to front for these peckerwoods! http://t.co/AYpwHrJ,this remind another quality video lol he be not fittin front peckerwood
22138,3,0,3,0,offensive_language,This shit is a game right now.. That's why I play hoes.,this shit game right that be play hoe
22139,3,0,3,0,offensive_language,This shit is fixing to blow my mind.. Tony Cannoli back in this bitch http://t.co/oEijHSQCd,this shit fix blow mind tony cannoli back bitch
22140,3,0,2,1,offensive_language,This shit is retarded &#;@_llVlllVlX: &#;&#;&#; http://t.co/sexiDTmIF&#;,this shit retard
22141,6,0,6,0,offensive_language,This shit right here nigguh.. #MantanuskaThunderFuck #SativaDominant http://t.co/tDJUjqqj,this shit right nigguh mantanuskathunderfuck sativadominant
22142,6,0,6,0,offensive_language,This shit sooooooooooooo trash.,this shit sooooooooooooo trash
22143,3,0,3,0,offensive_language,This side hoe main chick talk is disgusting. Get a life man,this side hoe main chick talk disgust get life man
22144,3,0,3,0,offensive_language,"This song is the truth.... ""I wanna fuck your bestfriend for one night onlyy you think that bitch yo bestfriend but she be all on me""",this song truth want to fuck bestfriend one night onlyy think bitch yo bestfriend
22145,3,0,3,0,offensive_language,This song may be for basic bitches but it's such a mood boost,this song may basic bitch mood boost
22146,3,0,3,0,offensive_language,This stank bitch steady calling.. I wonder how she get my number!,this stank bitch steady call wonder get number
22147,3,0,1,2,neither,This store is SO redneck...,this store so redneck
22148,3,0,3,0,offensive_language,This student call me to bitch about her grade. I tell homegirl I'm seeing an assignment here as not submitted.,this student call bitch grade tell homegirl i be see assignment submit
22149,3,1,2,0,offensive_language,This subway worker is being a major bitch to a soldier. come on show some respect,this subway worker major bitch soldier come show respect
22150,3,1,0,2,neither,"This target is ghetto, but whatever",this target ghetto whatever
22151,3,0,3,0,offensive_language,This tastes like wolf pussy,this taste like wolf pussy
22152,3,0,3,0,offensive_language,This that bitch nigga shit they invented it I just created the term,this bitch nigga shit invent created term
22153,3,2,1,0,hate_speech,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks mins ago but they closed,this time night dark skin nigga really turn lightskin nigga swear see darkie try buy starbucks min ago close
22154,3,0,0,3,neither,This waiting thing is for the birds...,this wait thing bird
22155,3,0,3,0,offensive_language,This was my Chit shake that monkey beeotch http://t.co/OOmruoobI,this chit shake monkey beeotch
22156,3,2,1,0,hate_speech,This week's RFN segment is in the can. I discuss Idaho being a faggot marriage state just like Washington.,this week rfn segment discus idaho faggot marriage state like washington
22157,3,0,3,0,offensive_language,This weight issue of mine really needs a good bitch slapp.,this weight issue mine really need good bitch slapp
22158,3,1,2,0,offensive_language,This white bitch dressed as the devil at my job. Oh the irony lol,this white bitch dress devil job oh irony lol
22159,3,3,0,0,hate_speech,This white bitch had the fuckin nerve to call me a nigga&#; when shes the one payin for her lips to get bigga&#;&#;,this white bitch fuckin nerve call nigga she be one payin lips get bigga
22160,3,2,1,0,hate_speech,This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you,this white bitch try set racial war lol bitch impossible i be smarter
22161,3,0,0,3,neither,"This whole game, I've been trying to figure out why the Dutch are wearing yellow. SMH.",this whole game i have try figure dutch wear yellow smh
22162,3,0,3,0,offensive_language,This why I be on the bitches so much they LISTEN to Me &#;&#;&#;,this bitch much listen me
22163,6,1,3,2,offensive_language,This wigga didn't follow me back.. Smh,this wigga do not follow back smh
22164,3,0,3,0,offensive_language,This work shit for the birds....ion think it take  hours to do nothing....,this work shit birdsion think take hour nothing
22165,3,0,3,0,offensive_language,This world needs a build a bitch workshop,this world need build bitch workshop
22166,3,0,0,3,neither,This. Good. #pricklypear #shiner http://t.co/clfJKTIZ,this good pricklypear shiner
22167,3,0,0,3,neither,This. Good. #pricklypear #shiner http://t.co/faAaVxQ,this good pricklypear shiner
22168,3,0,3,0,offensive_language,"Those ""tell me about yourself "" lookin ass niggas ... Ima crazy bitch that's all you need to know.",those tell lookin as nigga i be about to crazy bitch that be need know
22169,3,1,2,0,offensive_language,Those faggots that keep posting gay ass videos of them cuddling with their gf's on Facebook.,those faggot keep post gay as video cuddle gfs facebook
22170,3,2,0,1,hate_speech,Those guys are the definition of white trash,those guy definition white trash
22171,3,0,3,0,offensive_language,Those my v necks now ho,those neck ho
22172,3,0,0,3,neither,Thou shall not mock Ryan(the future)Kelly,thou shall mock ryanthe futurekelly
22173,3,0,3,0,offensive_language,Thought I told you not to trust these hoes,thought tell trust hoe
22174,3,0,2,1,offensive_language,Thoughts of her were good from sight and the worst when she opened her mouth.Moral of the story is they look sweet but these hoes sour bruh.,thought good sight bad opened mouthmoral story look sweet hoe sour bruh
22175,3,0,0,3,neither,Three little birds,three little bird
22176,3,0,2,1,offensive_language,Throw a rager on your sweet  and everybody bring you presents and cards to my crib bitch. You grandma even bought you bday cake ova here,throw rager sweet everybody bring present card crib bitch you grandma even buy birthday cake ovum
22177,3,0,3,0,offensive_language,Throw some orange on dat bitch,throw orange dat bitch
22178,3,0,3,0,offensive_language,Throw that flag bitch you ain't the real Bush!!,throw flag bitch be not real bush
22179,3,0,3,0,offensive_language,Throwing fire crackers at cars? That shit is funny as fuck ! &#;&#;&#;,throw fire cracker car that shit funny fuck
22180,3,0,3,0,offensive_language,Thump you right in the throat bitch,thump right throat bitch
22181,3,0,0,3,neither,Thursdays really been trash this season @nfl,thursday really trash season
22182,3,0,0,3,neither,"Thw White Iron Band plays this weekend in Fargo,ND at the Aquarium(+) ,Friday(--) with Charlie Parr. The next night,Saturday...",thw white iron band play weekend fargond aquarium friday charlie parr the next nightsaturday
22183,3,0,3,0,offensive_language,Tia chepa... Uhh Noo bitch she is your Tia Irma &#; aghh he's so annoying,tia chepa uhh noo bitch tia irma aghh he annoy
22184,3,0,3,0,offensive_language,Tick tack toe linin' up yo hoe,tick tack toe linin yo hoe
22185,3,0,3,0,offensive_language,Tickets hoe http://t.co/lPCSAboW,ticket hoe
22186,3,1,2,0,offensive_language,Tigers are fuckin garbage jesus christ...suck a dick ausmus you're just as trash as that sorry ass bullpen,tiger fuckin garbage jesus christsuck dick ausmus you be trash sorry as bullpen
22187,6,1,4,1,offensive_language,Till Michonne gutted dat hoe,till michonne gutted dat hoe
22188,3,1,0,2,neither,"Tilt my chin back, slit my throat, take a bath in my blood, get to know me",tilt chin back slit throat take bath blood get know
22189,6,0,0,6,neither,Time  kill  birds with  stone. Work out while I renew my food handlers card online. Push play for this dumb class,time kill bird stone work renew food handler card online push play dumb class
22190,3,0,3,0,offensive_language,Time for bed &#;&#;&#;&#;&#;&#;peace bitches!,time bed peace bitch
22191,3,0,3,0,offensive_language,Time for some panera bitch!!!&#;&#;,time panera bitch
22192,3,0,3,0,offensive_language,Time hop makes me realize how much off a faggot I was lol,time hop make realize much faggot lol
22193,3,0,3,0,offensive_language,Time to go make the gym my bitch,time go make gym bitch
22194,3,0,1,2,neither,Time to start listing to il spook,time start list il spook
22195,3,0,3,0,offensive_language,Time to stunt on these hoes &#;&#;,time stunt hoe
22196,3,0,1,2,neither,Tiny out here looking like an albino red nose pitbull from a dope boy's trap house.,tiny look like albino red nose pitbull dope boys trap house
22197,3,0,3,0,offensive_language,Tired of hoes man,tire hoe man
22198,3,0,2,1,offensive_language,Tired of these butthurt @samsung commercials. Ya phones trash b.. We don't want em,tired butthurt commercial ya phone trash we do not want them
22199,3,0,3,0,offensive_language,Tired of these hoes breathing my air.,tire hoe breathe air
22200,3,1,2,0,offensive_language,Tired of these niggas turning females into stuck up bitches,tire nigga turn female stick bitch
22201,3,0,2,1,offensive_language,Tires fly when I mash the gas... My motor hot and these hoes fast,tire fly mash gas my motor hot hoe fast
22202,3,0,3,0,offensive_language,Titties nd pussy http://t.co/HyCTYsw,titty nd pussy
22203,3,0,3,0,offensive_language,Tl blew up hoes on waka dick. #turndown he ain't follin y'all hoes#bow,tl blew hoe waka dick turndown be not follin you all hoesbow
22204,3,0,3,0,offensive_language,To a hood bitch Gucci voice is euphoric,to hood bitch gucci voice euphoric
22205,3,0,0,3,neither,"To be clear, I don't think there's any chance Krug leaves for Russia. But it's fun to mock the speculation.",to clear do not think there be chance krug leave russia but fun mock speculation
22206,3,0,3,0,offensive_language,To many dumb hoes in milwaukee,to many dumb hoe milwaukee
22207,3,0,3,0,offensive_language,To many niggas and not enough hoes and most of you niggas acting like hoes,to many niggas enough hoes niggas act like hoe
22208,3,0,0,3,neither,To the senior class: there will be Oreo funfetti bars in the den this morning &#;,to senior class oreo funfetti bar den morning
22209,3,1,2,0,offensive_language,"Today I heard my boss say ""motherfucker, bitch"" like it was so funny bc she has an Asian accent",today hear bos say motherfucker bitch like funny because asian accent
22210,4,0,4,0,offensive_language,Today has been a bitch!!! I hit myself in the face with a branch!! I lost like  pounds of water weight!! And I'm sunburnt !! Thank you,today bitch hit face branch lose like pound water weight and i be sunburnt thank
22211,3,0,1,2,neither,Today is GAMEDAY! #iubb i need #iu to win so my jersey can arrive! #HoosierNation #hoosiers,today gameday iubb need iu win jersey arrive hoosiernation hoosier
22212,3,0,0,3,neither,Today is fun but tuesday will be awesome. #IU v #michiganst #UBB #hoosiers,today fun tuesday awesome iu michiganst ubb hoosier
22213,3,0,3,0,offensive_language,Today was just joints on joints on joints of some Reserve wit my niggah @BlakkHoodie_ #SmokinDrankin,today joint joint joint reserve wit niggah smokindrankin
22214,3,0,2,1,offensive_language,Today's Spy Ops : ( Sexy smooth soles. They would feel good on shaft and balls. Love the grass stains On the other ) http://t.co/JkceJQdj,today spy ops sexy smooth sol they would feel good shaft ball love grass stain on
22215,3,0,1,2,neither,Today's Spy Ops: (His soles need a cleaning lick lick. I bet this cuties sneaks smell good) http://t.co/cHjDvNgp,today spy ops his sol need clean lick lick bet cuties sneak smell good
22216,3,0,3,0,offensive_language,Todays Spy Ops ( A country guy with big feet. I lv to lick his soles n hv soles on my cock ) http://t.co/baEeMot,today spy ops country guy big foot lv lick sol hv sol cock
22217,3,0,2,1,offensive_language,Told da nicca str up to his face whateva he got goin on I Want In..Guess he felt some type of way bout it,tell da nicca str face whateva get goin want inguess felt type way bout
22218,3,0,3,0,offensive_language,Told her like... it's  degrees out this bitch and I'm walkin in jeans (it was like  when we got there) like apostles. Shit don't add up.,tell like degree bitch i be walkin jean like got like apostle shit do not add
22219,6,0,6,0,offensive_language,Told my bitch I don't wanna eat I'm money hungry,tell bitch do not want to eat i be money hungry
22220,3,2,1,0,hate_speech,Told my dad to go buy cookies for the graduation reception...this nigga bought Oreos.,told dad go buy cooky graduation receptionthis nigga buy oreo
22221,3,0,3,0,offensive_language,"Told that hoe she special, like the McRib&#; at McDonalds..",tell hoe special like mcrib mcdonalds
22222,3,0,3,0,offensive_language,"Told that hoe to suck it up, she got lips like rubber ducks",tell hoe suck get lip like rubber duck
22223,3,0,3,0,offensive_language,Told ya months ago Charlie wasn't bullshittin.. Bevo is next,tell ya month ago charlie be not bullshittin bevo next
22224,3,0,2,1,offensive_language,"Tolerance? What, in sharpening knives? + years Jihadis have been a pain in our a$$. @GermanShepher @crookedwren @allahpundit @JammieWF",tolerance what sharpen knife year jihadis pain
22225,3,0,2,1,offensive_language,Tom Brady is the biggest pussy in the NFL by far,tom brady big pussy nfl far
22226,3,0,0,3,neither,Tommy trash,tommy trash
22227,3,0,0,3,neither,Tomorrow's agenda: bake brownies &amp; visit a couple open house.,tomorrow agenda bake brownie amp visit couple open house
22228,3,0,3,0,offensive_language,Tongue inside her pussy or dont bother eating her,tongue inside pussy do not bother eat
22229,3,1,2,0,offensive_language,Tonight I gotta take a dope ass picture wit a bad bitch while I'm drunk so I can change my avi. I'm tired of seeing this one already,tonight get to take dope as picture wit bad bitch i be drunk change avi i be tire see one already
22230,3,0,0,3,neither,Tonight starts the road the Super Bowl for the @Browns! Here we go brownies here we go! WOOF WOOF #BrownsDraft,tonight start road super bowl here go brownie go woof woof brownsdraft
22231,3,0,0,3,neither,Tonight. My sole purpose is to be thoroughly intoxicated. Night off and no class In the AM. Maybe I deserve it,tonight my sole purpose thoroughly intoxicate night class in be maybe deserve
22232,3,0,3,0,offensive_language,Tony Blair equals Bush's bitch #morningjoe,tony blair equal bush bitch morningjoe
22233,3,0,3,0,offensive_language,"Tony Parker is making Norris Cole his bitch with the one on one, or just takin him off the dribble an breaking some damn ankles! #GoSpursGo",tony parker make norris cole bitch one one takin dribble break damn ankle gospursgo
22234,3,0,1,2,neither,Too bad Brandon Lavergne isn't gonna have that vein spiked at Angola. #mickey,too bad brandon lavergne be not go to vein spiked angola mickey
22235,3,0,3,0,offensive_language,"Too fast for the Feds, too cocky for the cops.. Had to ditch my old bitch, gettin sloppy wit the pots",too fast fed cocky cop have ditch old bitch gettin sloppy wit pot
22236,3,0,3,0,offensive_language,Too little too late bitch ass nigga,too little late bitch as nigga
22237,3,0,3,0,offensive_language,Too many bad bitches last night,too many bad bitch last night
22238,3,0,2,1,offensive_language,Too many bitches got rabies And I hate a ho hoppin' woman #Stank pussy-poppin' woman,too many bitch get rabies and hate ho hoppin woman stank pussypoppin woman
22239,3,0,3,0,offensive_language,Too many chicks trying be wavey bitches be yourself,too many chick try wavey bitch
22240,3,0,3,0,offensive_language,Too many pretty bitches got the sore throat voice.Mostly red bones. #TurnOff,too many pretty bitch get sore throat voicemostly red bone turnoff
22241,3,0,1,2,neither,Too much makeup so trash..,too much makeup trash
22242,3,0,3,0,offensive_language,Too much shit going on to deal with another bitch nonsense ....,too much shit go deal another bitch nonsense
22243,3,0,3,0,offensive_language,Too worried bout bitches &amp; fashion they go missing in action.,too worried bout bitch amp fashion go miss action
22244,3,0,3,0,offensive_language,Took . of Molly (gonna die) #pussy #ass #bitch,take molly go to die pussy as bitch
22245,3,0,2,1,offensive_language,Took Uber to &amp; from thr shakey club last weekend. $ total. Cheaper than the $ parking. Had $ extra to throw at the hoes.,take uber amp thr shakey club last weekend total cheap parking have extra throw hoe
22246,3,1,2,0,offensive_language,Took a broke bitch nigga&#;,take broke bitch nigga
22247,6,0,6,0,offensive_language,"Took yo bitch and gave her back, my bad.",take yo bitch give back bad
22248,3,0,3,0,offensive_language,Top  stankiest pussies,top stankiest pussy
22249,3,0,3,0,offensive_language,Top knotch hoes get the most not the lesser,top knotch hoe get less
22250,3,0,3,0,offensive_language,Totaled  @CSharp_CENT: Crashed dat hoe  @viaNAWF: Drake verse on that nicki &gt;&gt;&gt;&gt;&gt;,total crash dat hoe drake verse nicki gtgtgtgtgt
